UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
117706,02,"R",1321,"R",535,"R",786,"R",2,"R",140,"R",41,"R",620,"R",1,"R",398,"R",42,"R",58,"R",19,"R",2,"R",866,"R",356,"R",97,"R",0
117706,03,"R",1544,"R",607,"R",937,"R",3,"R",167,"R",55,"R",708,"R",1,"R",464,"R",51,"R",69,"R",26,"R",2,"R",924,"R",481,"R",137,"R",0
117706,12,"R",204,"R",59,"R",145,"R",0,"R",30,"R",9,"R",80,"R",1,"R",67,"R",7,"R",8,"R",2,"R",0,"R",71,"R",78,"R",55,"R",0
117715,02,"R",311,"R",85,"R",226,"R",0,"R",2,"R",147,"R",139,"R",0,"R",3,"R",7,"R",11,"R",2,"R",5,"R",118,"R",132,"R",56,"R",0
117715,03,"R",465,"R",106,"R",359,"R",0,"R",4,"R",252,"R",172,"R",0,"R",5,"R",12,"R",17,"R",3,"R",8,"R",143,"R",197,"R",117,"R",0
117715,12,"R",44,"R",7,"R",37,"R",0,"R",0,"R",18,"R",19,"R",0,"R",0,"R",2,"R",5,"R",0,"R",0,"R",10,"R",15,"R",19,"R",0
117724,02,"R",734,"R",408,"R",326,"R",3,"R",22,"R",123,"R",493,"R",2,"R",34,"R",13,"R",36,"R",8,"R",1,"R",238,"R",375,"R",120,"R",0
117724,03,"R",577,"R",246,"R",331,"R",1,"R",28,"R",112,"R",367,"R",0,"R",23,"R",9,"R",29,"R",8,"R",1,"R",160,"R",313,"R",103,"R",0
117724,12,"R",175,"R",113,"R",62,"R",0,"R",5,"R",23,"R",118,"R",1,"R",19,"R",4,"R",5,"R",0,"R",0,"R",59,"R",89,"R",27,"R",0
117733,02,"R",1055,"R",393,"R",662,"R",2,"R",81,"R",33,"R",545,"R",2,"R",310,"R",25,"R",52,"R",5,"R",1,"R",557,"R",418,"R",79,"R",0
117733,03,"R",1289,"R",467,"R",822,"R",2,"R",101,"R",40,"R",651,"R",3,"R",378,"R",41,"R",65,"R",8,"R",1,"R",582,"R",547,"R",159,"R",0
117733,11,"R",2,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
117733,12,"R",235,"R",63,"R",172,"R",1,"R",10,"R",11,"R",100,"R",0,"R",86,"R",5,"R",19,"R",3,"R",0,"R",44,"R",107,"R",84,"R",0
117751,05,"R",285,"R",156,"R",129,"Z",0,"R",16,"R",6,"R",26,"R",1,"R",180,"R",26,"R",23,"R",7,"Z",0,"R",209,"R",64,"R",12,"Z",0
117751,07,"R",137,"R",113,"R",24,"R",1,"R",14,"R",5,"R",33,"Z",0,"R",59,"R",5,"R",7,"R",13,"Z",0,"R",13,"R",83,"R",41,"Z",0
117751,09,"R",21,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",8,"R",13,"Z",0
117788,02,"R",926,"R",385,"R",541,"R",3,"R",108,"R",44,"R",545,"R",0,"R",140,"R",15,"R",45,"R",26,"R",1,"R",352,"R",463,"R",110,"R",0
117788,03,"R",811,"R",296,"R",515,"R",3,"R",98,"R",46,"R",442,"R",0,"R",135,"R",20,"R",39,"R",28,"R",1,"R",267,"R",442,"R",101,"R",0
117788,12,"R",503,"R",196,"R",307,"R",0,"R",56,"R",38,"R",265,"R",0,"R",97,"R",15,"R",14,"R",18,"R",1,"R",123,"R",262,"R",117,"R",0
117803,03,"R",98,"R",23,"R",75,"R",0,"R",25,"R",8,"R",42,"R",1,"R",16,"R",6,"R",0,"Z",0,"R",0,"R",11,"R",74,"R",13,"R",0
117867,02,"R",597,"R",208,"R",389,"R",0,"R",24,"R",8,"R",488,"R",0,"R",48,"R",9,"R",17,"R",3,"R",1,"R",312,"R",232,"R",52,"R",0
117867,03,"R",739,"R",244,"R",495,"R",1,"R",25,"R",11,"R",596,"R",0,"R",68,"R",10,"R",22,"R",6,"R",1,"R",357,"R",295,"R",86,"R",0
117867,12,"R",249,"R",60,"R",189,"R",0,"R",9,"R",8,"R",189,"R",0,"R",30,"R",1,"R",10,"R",2,"R",1,"R",73,"R",113,"R",62,"R",0
117894,02,"R",582,"R",219,"R",363,"R",0,"R",72,"R",63,"R",244,"R",5,"R",148,"R",49,"R",0,"R",1,"R",1,"R",410,"R",133,"R",38,"R",0
117894,03,"R",1032,"R",368,"R",664,"R",1,"R",123,"R",115,"R",442,"R",7,"R",265,"R",76,"R",2,"R",1,"R",3,"R",624,"R",313,"R",92,"R",0
117894,11,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0
117894,12,"R",273,"R",168,"R",105,"R",1,"R",24,"R",16,"R",108,"R",1,"R",93,"R",17,"R",11,"R",2,"R",0,"R",106,"R",121,"R",46,"R",0
117946,05,"R",1607,"R",670,"R",937,"R",0,"R",155,"R",103,"R",355,"R",4,"R",705,"R",122,"R",0,"R",163,"R",0,"R",1499,"R",102,"R",6,"R",0
117946,07,"R",765,"R",241,"R",524,"R",0,"R",61,"R",55,"R",250,"R",1,"R",288,"R",31,"R",3,"R",76,"R",0,"R",196,"R",484,"R",85,"R",0
117946,09,"R",353,"R",170,"R",183,"R",0,"R",48,"R",22,"R",80,"R",0,"R",170,"R",15,"R",4,"R",14,"R",0,"R",34,"R",304,"R",15,"R",0
117946,10,"R",89,"R",27,"R",62,"R",0,"R",6,"R",1,"R",21,"R",0,"R",36,"R",4,"R",1,"R",20,"R",0,"R",3,"R",61,"R",25,"R",0
117955,02,"R",71,"R",34,"R",37,"R",0,"R",1,"R",2,"R",51,"R",0,"R",16,"R",0,"R",1,"R",0,"R",0,"R",42,"R",26,"R",3,"R",0
117955,11,"R",9,"R",2,"R",7,"R",2,"R",0,"R",0,"R",4,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",3,"R",4,"R",2,"R",0
117955,12,"R",77,"R",0,"R",77,"R",0,"R",3,"R",0,"R",53,"R",0,"R",19,"R",2,"R",0,"R",0,"R",0,"R",45,"R",26,"R",6,"R",0
118134,02,"R",13,"R",0,"R",13,"R",0,"R",1,"R",1,"R",7,"R",0,"R",3,"R",0,"R",1,"R",0,"R",0,"R",6,"R",6,"R",1,"R",0
118134,12,"R",36,"R",0,"R",36,"R",0,"R",1,"R",0,"R",26,"R",0,"R",7,"R",0,"R",2,"R",0,"R",0,"R",22,"R",12,"R",2,"R",0
118143,02,"R",18,"R",2,"R",16,"R",0,"R",1,"R",1,"R",10,"R",0,"R",5,"R",1,"R",0,"R",0,"R",0,"R",9,"R",7,"R",2,"R",0
118143,12,"R",31,"R",1,"R",30,"R",0,"R",6,"R",1,"R",16,"R",0,"R",6,"R",0,"R",0,"R",2,"R",0,"R",13,"R",13,"R",5,"R",0
118161,02,"R",41,"R",1,"R",40,"R",1,"R",1,"R",0,"R",14,"R",0,"R",24,"R",1,"Z",0,"Z",0,"R",0,"R",32,"R",9,"R",0,"R",0
118161,12,"R",47,"R",0,"R",47,"R",1,"R",4,"R",1,"R",8,"R",0,"R",29,"R",3,"R",1,"Z",0,"Z",0,"R",29,"R",13,"R",5,"Z",0
118198,02,"R",243,"R",37,"R",206,"Z",0,"R",28,"R",27,"R",53,"R",2,"R",115,"R",14,"R",4,"Z",0,"Z",0,"R",113,"R",112,"Z",0,"R",18
118198,03,"R",42,"R",19,"R",23,"R",1,"R",2,"R",4,"R",13,"Z",0,"R",20,"R",1,"R",1,"Z",0,"Z",0,"R",8,"R",21,"R",13,"Z",0
118198,12,"R",46,"R",12,"R",34,"Z",0,"R",2,"R",3,"R",17,"Z",0,"R",22,"R",1,"R",1,"Z",0,"Z",0,"R",15,"R",24,"R",7,"Z",0
118347,02,"R",40,"R",9,"R",31,"R",0,"R",6,"R",0,"R",22,"R",0,"R",10,"R",1,"R",1,"R",0,"R",0,"R",17,"R",17,"R",6,"R",0
118347,03,"R",343,"R",124,"R",219,"R",0,"R",33,"R",14,"R",104,"R",1,"R",164,"R",14,"R",4,"R",9,"R",0,"R",165,"R",123,"R",55,"R",0
118347,12,"R",23,"R",9,"R",14,"R",0,"R",5,"R",1,"R",9,"R",0,"R",5,"R",0,"R",1,"R",2,"R",0,"R",3,"R",13,"R",7,"R",0
118541,03,"R",126,"R",61,"R",65,"R",1,"R",5,"R",11,"R",63,"R",1,"R",17,"R",4,"R",5,"R",19,"R",0,"R",117,"R",9,"R",0,"R",0
118541,05,"R",163,"R",82,"R",81,"R",0,"R",8,"R",13,"R",67,"R",1,"R",42,"R",4,"R",10,"R",18,"R",0,"R",128,"R",33,"R",2,"R",0
118541,07,"R",15,"R",7,"R",8,"R",0,"R",1,"R",2,"R",5,"R",0,"R",4,"R",0,"R",1,"R",2,"R",0,"R",5,"R",9,"R",1,"R",0
118684,02,"R",118,"R",48,"R",70,"R",4,"R",10,"R",2,"R",49,"R",0,"R",49,"R",0,"R",3,"R",1,"R",0,"R",72,"R",39,"R",7,"R",0
118684,03,"R",309,"R",93,"R",216,"R",21,"R",14,"R",8,"R",115,"R",0,"R",147,"R",1,"R",2,"R",1,"R",0,"R",142,"R",121,"R",46,"R",0
118684,12,"R",46,"R",11,"R",35,"R",4,"R",1,"R",0,"R",17,"R",0,"R",24,"R",0,"R",0,"R",0,"R",0,"R",13,"R",17,"R",16,"R",0
118693,05,"R",157,"R",90,"R",67,"Z",0,"R",10,"R",13,"R",46,"R",7,"R",42,"R",14,"R",4,"R",21,"Z",0,"R",141,"R",15,"R",1,"Z",0
118718,02,"R",1087,"R",433,"R",654,"R",1,"R",98,"R",17,"R",665,"R",4,"R",180,"R",27,"R",77,"R",18,"R",1,"R",670,"R",349,"R",67,"R",0
118718,03,"R",1185,"R",401,"R",784,"R",2,"R",101,"R",16,"R",697,"R",4,"R",234,"R",26,"R",70,"R",35,"R",1,"R",672,"R",421,"R",91,"R",0
118718,11,"R",115,"R",20,"R",95,"R",2,"R",8,"R",1,"R",73,"R",0,"R",25,"R",3,"R",3,"R",0,"R",4,"R",40,"R",50,"R",21,"R",0
118718,12,"R",168,"R",112,"R",56,"R",1,"R",6,"R",3,"R",108,"R",1,"R",31,"R",3,"R",14,"R",1,"R",1,"R",99,"R",51,"R",17,"R",0
118772,02,"R",194,"R",72,"R",122,"R",1,"R",26,"R",49,"R",76,"R",0,"R",26,"R",10,"R",6,"R",0,"R",1,"R",69,"R",83,"R",41,"R",0
118772,03,"R",479,"R",134,"R",345,"R",2,"R",63,"R",134,"R",155,"R",1,"R",57,"R",31,"R",27,"R",9,"R",2,"R",157,"R",223,"R",97,"R",0
118772,12,"R",379,"R",46,"R",333,"R",0,"R",70,"R",73,"R",145,"R",0,"R",61,"R",8,"R",15,"R",7,"R",0,"R",68,"R",176,"R",135,"R",0
118888,02,"R",2,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
118888,05,"R",186,"Z",0,"R",186,"R",1,"R",22,"R",12,"R",47,"Z",0,"R",89,"R",14,"R",1,"Z",0,"Z",0,"R",128,"R",51,"R",7,"Z",0
118888,07,"R",148,"R",22,"R",126,"R",4,"R",18,"R",17,"R",27,"Z",0,"R",67,"R",11,"R",4,"Z",0,"Z",0,"R",21,"R",106,"R",21,"Z",0
118888,09,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
118888,10,"R",49,"R",9,"R",40,"Z",0,"R",7,"R",5,"R",10,"Z",0,"R",20,"R",5,"R",2,"Z",0,"Z",0,"R",7,"R",33,"R",9,"Z",0
118912,02,"R",794,"R",305,"R",489,"R",1,"R",49,"R",20,"R",339,"R",1,"R",304,"R",53,"R",17,"R",10,"R",4,"R",419,"R",299,"R",72,"R",0
118912,03,"R",1691,"R",660,"R",1031,"R",3,"R",92,"R",48,"R",628,"R",8,"R",719,"R",130,"R",31,"R",32,"R",5,"R",943,"R",575,"R",168,"R",0
118912,05,"R",22,"R",12,"R",10,"R",0,"R",6,"R",1,"R",6,"R",0,"R",7,"R",2,"R",0,"R",0,"R",0,"R",5,"R",13,"R",4,"R",0
118912,12,"R",1038,"R",393,"R",645,"R",1,"R",59,"R",22,"R",375,"R",9,"R",441,"R",85,"R",25,"R",21,"R",3,"R",585,"R",316,"R",134,"R",0
118930,02,"R",351,"R",134,"R",217,"R",1,"R",126,"R",8,"R",122,"R",0,"R",57,"R",16,"R",2,"R",19,"R",1,"R",183,"R",141,"R",26,"R",0
118930,03,"R",542,"R",192,"R",350,"R",1,"R",220,"R",15,"R",162,"R",0,"R",76,"R",31,"R",3,"R",34,"R",2,"R",261,"R",215,"R",64,"R",0
118930,12,"R",139,"R",75,"R",64,"R",0,"R",57,"R",7,"R",39,"R",3,"R",22,"R",4,"R",2,"R",5,"R",0,"R",9,"R",68,"R",62,"R",0
118958,02,"R",14,"R",4,"R",10,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",4,"R",8,"R",2,"Z",0
118958,11,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0
118958,12,"R",10,"R",1,"R",9,"Z",0,"R",2,"Z",0,"R",5,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",5,"R",4,"Z",0
118976,02,"R",370,"R",121,"R",249,"R",1,"R",22,"R",7,"R",201,"R",1,"R",119,"R",1,"R",18,"R",0,"R",0,"R",215,"R",126,"R",29,"R",0
118976,03,"R",1661,"R",534,"R",1127,"R",10,"R",122,"R",32,"R",785,"R",22,"R",633,"R",3,"R",54,"R",0,"R",0,"R",800,"R",694,"R",167,"R",0
118976,05,"R",8,"R",2,"R",6,"R",0,"R",1,"R",0,"R",2,"R",1,"R",3,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",3,"R",0
118976,11,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",0,"R",1,"R",0
118976,12,"R",548,"R",159,"R",389,"R",2,"R",37,"R",16,"R",270,"R",4,"R",187,"R",1,"R",31,"R",0,"R",0,"R",255,"R",195,"R",97,"R",1
118994,02,"R",65,"R",48,"R",17,"R",0,"R",0,"R",7,"R",1,"R",0,"R",2,"R",0,"R",55,"R",0,"R",0,"R",32,"R",29,"R",4,"R",0
118994,12,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
119058,05,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0
119058,07,"R",339,"R",108,"R",231,"Z",0,"R",26,"R",8,"R",27,"Z",0,"R",130,"R",9,"R",24,"R",115,"Z",0,"R",69,"R",251,"R",19,"Z",0
119058,10,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",4,"Z",0,"Z",0
119067,02,"R",235,"R",112,"R",123,"R",0,"R",23,"R",5,"R",115,"R",0,"R",57,"R",24,"R",7,"R",4,"R",0,"R",150,"R",68,"R",17,"R",0
119067,03,"R",590,"R",218,"R",372,"R",1,"R",52,"R",22,"R",281,"R",2,"R",167,"R",41,"R",20,"R",4,"R",0,"R",328,"R",205,"R",57,"R",0
119067,12,"R",61,"R",31,"R",30,"R",0,"R",5,"R",2,"R",25,"R",0,"R",20,"R",0,"R",9,"R",0,"R",0,"R",14,"R",30,"R",17,"R",0
119137,02,"R",1368,"R",578,"R",790,"R",2,"R",121,"R",18,"R",412,"R",1,"R",688,"R",86,"R",28,"R",12,"R",2,"R",1091,"R",237,"R",38,"R",0
119137,03,"R",1714,"R",715,"R",999,"R",2,"R",139,"R",27,"R",553,"R",1,"R",840,"R",106,"R",29,"R",17,"R",1,"R",1199,"R",445,"R",69,"R",0
119137,11,"R",24,"R",2,"R",22,"R",0,"R",1,"R",2,"R",12,"R",0,"R",7,"R",1,"R",1,"R",0,"R",0,"R",9,"R",8,"R",7,"R",0
119137,12,"R",383,"R",157,"R",226,"R",0,"R",32,"R",5,"R",135,"R",2,"R",181,"R",13,"R",11,"R",4,"R",1,"R",211,"R",118,"R",53,"R",0
119164,02,"R",200,"R",122,"R",78,"R",0,"R",36,"R",9,"R",104,"R",0,"R",40,"R",8,"R",0,"R",3,"R",0,"R",56,"R",102,"R",42,"R",0
119164,03,"R",2735,"R",1136,"R",1599,"R",1,"R",498,"R",83,"R",1714,"R",8,"R",305,"R",87,"R",1,"R",38,"R",1,"R",1531,"R",1030,"R",173,"R",0
119164,11,"R",23,"R",6,"R",17,"R",0,"R",0,"R",4,"R",15,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",6,"R",9,"R",8,"R",0
119164,12,"R",766,"R",379,"R",387,"R",1,"R",188,"R",12,"R",432,"R",0,"R",89,"R",26,"R",0,"R",18,"R",0,"R",248,"R",384,"R",134,"R",0
119173,03,"R",138,"R",9,"R",129,"R",1,"R",19,"R",12,"R",81,"R",2,"R",14,"Z",0,"R",9,"Z",0,"Z",0,"R",92,"R",36,"R",10,"Z",0
119173,05,"R",540,"R",39,"R",501,"Z",0,"R",86,"R",33,"R",342,"R",3,"R",48,"R",7,"R",21,"Z",0,"Z",0,"R",332,"R",155,"R",53,"Z",0
119173,07,"R",192,"R",29,"R",163,"Z",0,"R",4,"R",11,"R",114,"R",4,"R",26,"R",2,"R",30,"R",1,"Z",0,"R",5,"R",137,"R",47,"R",3
119173,09,"R",29,"R",16,"R",13,"Z",0,"R",10,"R",2,"R",3,"Z",0,"R",3,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",28,"R",1,"Z",0
119173,10,"R",31,"R",2,"R",29,"Z",0,"Z",0,"Z",0,"R",27,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",28,"R",3,"Z",0
119173,12,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
119216,02,"R",16,"R",0,"R",16,"R",0,"R",0,"R",1,"R",9,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",6,"R",0
119216,03,"R",1743,"R",616,"R",1127,"R",6,"R",117,"R",85,"R",900,"R",4,"R",494,"R",120,"R",17,"R",0,"R",3,"R",982,"R",585,"R",173,"R",0
119216,12,"R",251,"R",100,"R",151,"R",0,"R",15,"R",8,"R",130,"R",1,"R",72,"R",23,"R",2,"R",0,"R",0,"R",94,"R",102,"R",55,"R",0
119270,02,"R",65,"R",46,"R",19,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"R",17,"R",5,"R",4,"R",32,"Z",0,"R",33,"R",29,"R",3,"Z",0
119270,03,"R",101,"R",75,"R",26,"R",2,"R",4,"R",6,"R",8,"R",1,"R",21,"R",4,"R",7,"R",48,"Z",0,"R",65,"R",36,"Z",0,"Z",0
119270,05,"R",14,"R",10,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",12,"Z",0,"R",2,"R",11,"R",1,"Z",0
119270,12,"R",154,"R",107,"R",47,"R",1,"R",9,"R",11,"R",25,"Z",0,"R",42,"R",10,"R",13,"R",43,"R",1,"R",79,"R",64,"R",10,"Z",0
119331,02,"R",296,"R",125,"R",171,"R",0,"R",64,"R",11,"R",142,"R",0,"R",63,"R",14,"R",2,"R",0,"R",0,"R",209,"R",73,"R",14,"R",0
119331,03,"R",530,"R",204,"R",326,"R",1,"R",103,"R",36,"R",231,"R",1,"R",127,"R",21,"R",7,"R",3,"R",0,"R",310,"R",178,"R",42,"R",0
119331,12,"R",22,"R",6,"R",16,"R",0,"R",1,"R",1,"R",12,"R",0,"R",7,"R",1,"R",0,"R",0,"R",0,"R",8,"R",6,"R",8,"R",0
119553,02,"R",174,"R",62,"R",112,"R",0,"R",16,"R",13,"R",49,"R",2,"R",58,"R",23,"R",13,"R",0,"R",0,"R",27,"R",121,"R",26,"Z",0
119553,12,"R",720,"R",186,"R",534,"R",9,"R",86,"R",56,"R",182,"R",11,"R",229,"R",90,"R",57,"R",0,"R",0,"R",144,"R",390,"R",186,"R",0
119605,02,"R",8,"R",1,"R",7,"R",0,"R",1,"R",1,"R",2,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0
119605,03,"R",171,"R",90,"R",81,"R",1,"R",18,"R",21,"R",49,"R",1,"R",54,"R",15,"R",12,"R",0,"R",0,"R",6,"R",134,"R",31,"R",0
119605,05,"R",1841,"R",754,"R",1087,"R",8,"R",185,"R",146,"R",498,"R",25,"R",649,"R",119,"R",199,"R",12,"R",0,"R",36,"R",1326,"R",479,"R",0
119605,07,"R",3929,"R",1242,"R",2687,"R",17,"R",333,"R",367,"R",1058,"R",21,"R",1492,"R",184,"R",409,"R",48,"R",0,"R",138,"R",2727,"R",1064,"R",0
119605,10,"R",89,"R",22,"R",67,"R",0,"R",12,"R",35,"R",9,"R",1,"R",19,"R",4,"R",9,"R",0,"R",0,"R",0,"R",37,"R",52,"R",0
119605,11,"R",361,"R",233,"R",128,"R",0,"R",36,"R",9,"R",122,"R",3,"R",125,"R",17,"R",49,"R",0,"R",0,"R",191,"R",157,"R",13,"R",0
119605,12,"R",20,"R",19,"R",1,"R",0,"R",1,"R",2,"R",4,"R",1,"R",9,"R",0,"R",3,"R",0,"R",0,"R",5,"R",15,"R",0,"R",0
119678,07,"R",1487,"R",1195,"R",292,"R",4,"R",112,"R",91,"R",114,"R",2,"R",1012,"R",13,"R",88,"R",51,"R",0,"R",52,"R",1020,"R",387,"R",28
119678,09,"R",16,"R",13,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",14,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5,"R",11,"R",0
119678,10,"R",1438,"R",1156,"R",282,"R",2,"R",68,"R",39,"R",80,"R",0,"R",683,"R",6,"R",528,"R",32,"R",0,"R",30,"R",631,"R",246,"R",531
119775,05,"R",109,"R",71,"R",38,"R",0,"R",12,"R",1,"R",28,"R",0,"R",29,"R",0,"R",3,"R",36,"R",0,"R",45,"R",61,"R",3,"Z",0
119775,07,"R",59,"R",37,"R",22,"R",0,"R",4,"R",5,"R",11,"R",0,"R",19,"R",4,"R",4,"R",12,"R",0,"R",5,"R",43,"R",11,"R",0
119845,02,"R",28,"R",10,"R",18,"Z",0,"Z",0,"R",1,"R",20,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",11,"R",4,"Z",0
119845,12,"R",35,"Z",0,"R",35,"Z",0,"R",2,"Z",0,"R",18,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",9,"R",2,"Z",0
119951,02,"R",44,"R",7,"R",37,"Z",0,"R",3,"R",6,"R",22,"Z",0,"R",9,"R",4,"Z",0,"Z",0,"Z",0,"R",31,"R",10,"R",3,"Z",0
119951,11,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0
119951,12,"R",20,"Z",0,"R",20,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",9,"R",3,"Z",0,"Z",0,"Z",0,"R",7,"R",10,"R",3,"Z",0
120069,02,"R",162,"R",7,"R",155,"R",2,"R",6,"R",9,"R",130,"R",2,"R",7,"R",4,"R",2,"Z",0,"R",0,"R",82,"R",62,"R",15,"R",3
120078,02,"R",355,"R",38,"R",317,"R",1,"R",28,"R",8,"R",286,"R",2,"R",25,"R",4,"R",1,"Z",0,"Z",0,"R",159,"R",135,"R",26,"R",35
120078,03,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0
120078,12,"R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9
120087,02,"R",186,"R",37,"R",149,"Z",0,"R",4,"R",8,"R",131,"Z",0,"R",12,"R",5,"R",26,"Z",0,"R",0,"R",88,"R",77,"R",21,"Z",0
120166,05,"R",8,"R",8,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",6,"Z",0,"R",1,"Z",0
120166,07,"R",17,"R",10,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0
120184,05,"R",232,"R",77,"R",155,"R",0,"R",27,"R",11,"R",96,"R",4,"R",51,"R",12,"R",13,"R",18,"R",0,"R",127,"R",73,"R",32,"R",0
120184,07,"R",170,"R",37,"R",133,"R",1,"R",26,"R",7,"R",38,"R",5,"R",53,"R",10,"R",16,"R",14,"R",0,"R",8,"R",133,"R",29,"R",0
120184,09,"R",5,"R",0,"R",5,"R",0,"R",1,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",2,"R",0
120254,05,"R",441,"R",187,"R",254,"R",0,"R",66,"R",28,"R",51,"R",0,"R",230,"R",27,"R",11,"R",28,"R",0,"R",434,"R",7,"R",0,"R",0
120290,02,"R",3,"R",0,"R",3,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0
120290,03,"R",658,"R",250,"R",408,"R",1,"R",259,"R",16,"R",181,"R",7,"R",124,"R",28,"R",5,"R",37,"R",2,"R",421,"R",203,"R",32,"R",0
120290,12,"R",603,"R",344,"R",259,"R",1,"R",306,"R",14,"R",125,"R",4,"R",78,"R",20,"R",7,"R",48,"R",7,"R",466,"R",110,"R",20,"R",0
120342,02,"R",2242,"R",1061,"R",1181,"R",3,"R",577,"R",30,"R",660,"R",6,"R",633,"R",109,"R",5,"R",219,"R",0,"R",1470,"R",664,"R",108,"R",0
120342,03,"R",2282,"R",1029,"R",1253,"R",3,"R",589,"R",30,"R",636,"R",10,"R",678,"R",114,"R",8,"R",214,"R",0,"R",1474,"R",699,"R",109,"R",0
120342,12,"R",623,"R",351,"R",272,"R",2,"R",172,"R",4,"R",165,"R",0,"R",199,"R",31,"R",4,"R",46,"R",0,"R",306,"R",238,"R",79,"R",0
