UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
100654,1,2,1,2,3,2,1,1,3,"R",8610,"R",3066,"R",5544,"R",7772,"R",2704,"R",5068,"R",1294,"R",518,"R",776,"R",1288,"R",515,"R",773,"R",6,"R",3,"R",3,"R",21,"R",1,"R",1270,"R",88,"R",365,"R",485,"R",360,"R",495,"R",16,"R",19,"R",14,"R",20,"R",15,"R",18
100663,1,3,1,1,3,3,1,3,3,"R",7555,"R",2729,"R",4826,"R",6936,"R",2487,"R",4449,"R",2299,"R",861,"R",1438,"R",2228,"R",833,"R",1395,"R",71,"R",28,"R",43,"R",15,"R",1,"R",2093,"R",94,"R",440,"R",630,"R",550,"R",740,"R",21,"R",28,"R",22,"R",31,"R",21,"R",26
100706,1,2,1,1,3,2,1,1,3,"R",4454,"R",2466,"R",1988,"R",3618,"R",2082,"R",1536,"R",1352,"R",867,"R",485,"R",1341,"R",860,"R",481,"R",11,"R",7,"R",4,"R",29,"R",2,"R",1292,"R",96,"R",550,"R",660,"R",530,"R",670,"R",25,"R",31,"R",25,"R",33,"R",24,"R",29
100724,1,3,2,3,3,3,1,1,3,"R",6842,"R",2136,"R",4515,"R",6696,"R",2071,"R",4438,"R",967,"R",357,"R",610,"R",951,"R",349,"R",602,"R",16,"R",8,"R",8,"R",173,"R",18,"R",826,"R",85,"R",380,"R",485,"R",375,"R",481,"R",16,"R",20,"R",15,"R",19,"R",14,"R",19
100751,1,2,1,1,3,3,1,1,3,"R",38129,"R",14705,"R",23424,"R",20321,"R",7992,"R",12329,"R",7407,"R",3167,"R",4240,"R",7385,"R",3157,"R",4228,"R",22,"R",10,"R",12,"R",1397,"R",19,"R",5981,"R",81,"R",530,"R",640,"R",520,"R",640,"R",23,"R",32,"R",23,"R",33,"R",21,"R",29
100830,1,2,1,3,3,3,1,1,3,"R",2454,"R",823,"R",1631,"R",2022,"R",697,"R",1325,"R",652,"R",258,"R",394,"R",627,"R",247,"R",380,"R",25,"R",11,"R",14,"R",26,"R",4,"R",563,"R",86,"R",485,"R",573,"R",485,"R",553,"R",19,"R",24,"R",19,"R",24,"R",17,"R",22
100858,1,2,1,1,2,3,1,1,3,"R",18072,"R",7841,"R",10231,"R",15168,"R",6576,"R",8592,"R",4836,"R",2261,"R",2575,"R",4771,"R",2216,"R",2555,"R",65,"R",45,"R",20,"R",572,"R",12,"R",4215,"R",87,"R",570,"R",650,"R",560,"R",660,"R",24,"R",30,"R",24,"R",32,"R",23,"R",28
100937,1,1,1,3,1,3,1,1,3,"R",2559,"R",1098,"R",1461,"R",1583,"R",726,"R",857,"R",349,"R",183,"R",166,"R",349,"R",183,"R",166,"A",,"A",,"A",,"R",65,"R",18,"R",296,"R",83,"R",520,"R",630,"R",510,"R",630,"R",23,"R",29,"R",23,"R",31,"R",22,"R",27
101189,1,2,1,3,2,3,1,2,3,"R",2335,"R",878,"R",1457,"R",1191,"R",484,"R",707,"R",333,"R",162,"R",171,"R",311,"R",153,"R",158,"R",22,"R",9,"R",13,"R",36,"R",11,"R",266,"R",80,"R",460,"R",590,"R",460,"R",560,"R",18,"R",22,"R",17,"R",23,"R",16,"R",22
101365,3,3,1,3,3,3,2,2,1,"R",107,"R",36,"R",71,"R",81,"R",34,"R",47,"R",51,"R",28,"R",23,"R",8,"R",1,"R",7,"R",43,"R",27,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101435,1,2,1,2,2,2,1,1,3,"R",2074,"R",1119,"R",955,"R",1161,"R",585,"R",576,"R",294,"R",155,"R",139,"R",294,"R",155,"R",139,"R",0,"R",0,"R",0,"R",63,"R",21,"R",269,"R",92,"R",490,"R",595,"R",500,"R",580,"R",19,"R",24,"R",18,"R",24,"R",17,"R",24
101453,3,3,1,3,1,3,1,1,3,"R",6,"R",6,"Z",0,"R",6,"R",6,"A",,"R",6,"R",6,"A",,"R",6,"R",6,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"R",6,"R",100,"A",,"A",,"A",,"A",,"R",19,"R",21,"R",15,"R",20,"R",18,"R",19
101480,1,3,1,3,3,3,1,1,3,"R",6005,"R",2379,"R",3626,"R",3244,"R",1312,"R",1932,"R",1147,"R",459,"R",688,"R",1115,"R",447,"R",668,"R",32,"R",12,"R",20,"R",26,"R",2,"R",1037,"R",90,"R",420,"R",530,"R",420,"R",520,"R",19,"R",26,"R",20,"R",27,"R",18,"R",25
101541,1,2,1,2,2,3,1,1,3,"R",497,"R",3,"R",494,"R",252,"R",1,"R",251,"R",66,"R",0,"R",66,"R",65,"A",,"R",65,"R",1,"A",,"R",1,"R",1,"R",2,"R",65,"R",98,"A",,"A",,"A",,"A",,"R",18,"R",25,"R",18,"R",26,"R",16,"R",23
101587,2,3,1,2,3,3,1,1,3,"R",7388,"R",2685,"R",4703,"R",2084,"R",796,"R",1288,"R",461,"R",187,"R",274,"R",460,"R",187,"R",273,"R",1,"R",0,"R",1,"R",19,"R",4,"R",442,"R",96,"R",440,"R",520,"R",420,"R",500,"R",18,"R",23,"R",17,"R",24,"R",16,"R",22
101648,1,3,1,1,3,3,1,1,3,"R",1065,"R",711,"R",354,"R",595,"R",438,"R",157,"R",281,"R",211,"R",70,"R",281,"R",211,"R",70,"A",,"A",,"A",,"R",92,"R",32,"R",234,"R",83,"R",530,"R",630,"R",540,"R",640,"R",19,"R",26,"R",18,"R",25,"R",17,"R",26
101693,1,2,1,2,3,3,1,1,3,"R",1493,"R",496,"R",997,"R",702,"R",253,"R",449,"R",228,"R",96,"R",132,"R",227,"R",95,"R",132,"R",1,"R",1,"R",0,"R",23,"R",10,"R",204,"R",89,"R",460,"R",560,"R",450,"R",540,"R",20,"R",25,"R",20,"R",25,"R",18,"R",23
101709,1,2,1,2,3,3,1,1,3,"R",1944,"R",615,"R",1253,"R",1253,"R",401,"R",844,"R",487,"R",179,"R",308,"R",482,"R",178,"R",304,"R",5,"R",1,"R",4,"R",10,"R",2,"R",477,"R",98,"R",440,"R",620,"R",460,"R",580,"R",20,"R",26,"R",21,"R",28,"R",18,"R",25
101879,1,3,1,2,3,3,1,1,3,"R",3969,"R",1507,"R",2462,"R",2787,"R",1021,"R",1766,"R",1128,"R",410,"R",718,"R",1108,"R",403,"R",705,"R",20,"R",7,"R",13,"R",25,"R",2,"R",1092,"R",97,"R",515,"R",610,"R",455,"R",580,"R",19,"R",25,"R",19,"R",25,"R",17,"R",24
101912,1,3,1,2,2,3,1,2,3,"R",2473,"R",966,"R",1507,"R",1164,"R",443,"R",721,"R",368,"R",146,"R",222,"R",366,"R",145,"R",221,"R",2,"R",1,"R",1,"R",160,"R",43,"R",279,"R",76,"R",460,"R",570,"R",430,"R",530,"R",17,"R",22,"R",16,"R",23,"R",16,"R",20
102049,1,5,1,5,1,5,1,2,2,"R",3808,"R",1262,"R",2546,"R",3168,"R",1020,"R",2148,"R",857,"R",277,"R",580,"R",857,"R",277,"R",580,"R",0,"R",0,"R",0,"R",286,"R",33,"R",738,"R",86,"R",550,"R",650,"R",530,"R",630,"R",23,"R",29,"R",24,"R",31,"R",22,"R",27
102094,1,3,1,3,3,3,1,1,3,"R",5898,"R",2247,"R",3651,"R",4841,"R",1781,"R",3060,"R",1886,"R",729,"R",1157,"R",1870,"R",723,"R",1147,"R",16,"R",6,"R",10,"R",137,"R",7,"R",1778,"R",94,"R",510,"R",610,"R",500,"R",590,"R",20,"R",26,"R",21,"R",27,"R",18,"R",25
102234,1,2,1,2,1,3,1,1,3,"R",8544,"R",2771,"R",5773,"R",3903,"R",1271,"R",2632,"R",395,"R",145,"R",250,"R",395,"R",145,"R",250,"A",,"A",,"A",,"R",52,"R",13,"R",309,"R",78,"R",515,"R",600,"R",510,"R",585,"R",21,"R",26,"R",21,"R",28,"R",18,"R",25
102270,1,2,1,3,3,3,2,1,3,"R",5123,"R",1661,"R",3427,"R",2465,"R",762,"R",1696,"R",163,"R",90,"R",73,"R",118,"R",47,"R",71,"R",45,"R",43,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102368,1,3,1,2,3,3,1,1,2,"R",7367,"R",2915,"R",4452,"R",6492,"R",2586,"R",3906,"R",2160,"R",907,"R",1253,"R",1898,"R",793,"R",1105,"R",262,"R",114,"R",148,"R",45,"R",2,"R",1703,"R",79,"R",480,"R",600,"R",465,"R",605,"R",18,"R",25,"R",18,"R",26,"R",17,"R",24
102377,1,2,1,2,2,2,1,1,3,"R",10960,"R",3570,"R",7390,"R",5515,"R",1724,"R",3791,"R",749,"R",273,"R",476,"R",748,"R",272,"R",476,"R",1,"R",1,"R",0,"R",216,"R",28,"R",557,"R",74,"R",440,"R",540,"R",420,"R",520,"R",18,"R",24,"R",18,"R",24,"R",16,"R",23
102553,5,5,1,2,3,3,2,1,5,"R",3716,"R",1669,"R",2047,"R",3078,"R",1353,"R",1725,"R",1877,"R",844,"R",1033,"R",1344,"R",614,"R",730,"R",533,"R",230,"R",303,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102614,1,3,3,3,3,3,1,1,3,"R",1631,"R",717,"R",914,"R",1251,"R",559,"R",692,"R",804,"R",374,"R",430,"R",638,"R",311,"R",327,"R",166,"R",63,"R",103,"R",214,"R",38,"R",424,"R",75,"R",510,"R",640,"R",520,"R",630,"R",17,"R",25,"R",15,"R",24,"R",17,"R",25
102632,1,3,1,2,3,2,2,1,3,"R",449,"R",182,"R",267,"R",319,"R",137,"R",182,"R",193,"R",87,"R",106,"R",155,"R",74,"R",81,"R",38,"R",13,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102669,1,3,1,2,3,3,2,1,3,"R",450,"R",145,"R",305,"R",387,"R",119,"R",268,"R",31,"R",7,"R",24,"R",28,"R",7,"R",21,"R",3,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
103893,3,3,1,3,3,3,3,3,1,"R",337,"R",54,"R",283,"R",238,"R",38,"R",200,"R",122,"R",16,"R",106,"R",122,"R",16,"R",106,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
103909,3,3,1,3,3,3,3,3,1,"R",264,"R",42,"R",222,"R",146,"R",21,"R",125,"R",70,"R",12,"R",58,"R",70,"R",12,"R",58,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
103927,3,3,1,3,3,3,3,3,1,"R",91,"R",24,"R",67,"R",86,"R",21,"R",65,"R",57,"R",16,"R",41,"R",57,"R",16,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
104151,2,2,1,2,3,3,1,1,2,"R",24127,"R",12627,"R",11500,"R",20302,"R",10495,"R",9807,"R",7874,"R",4249,"R",3625,"R",7822,"R",4224,"R",3598,"R",52,"R",25,"R",27,"R",4284,"R",54,"R",4796,"R",61,"R",560,"R",670,"R",560,"R",680,"R",22,"R",29,"R",22,"R",29,"R",23,"R",28
104179,2,3,1,2,3,2,2,5,3,"R",33608,"R",14743,"R",18865,"R",28089,"R",12082,"R",16007,"R",7360,"R",3321,"R",4039,"R",5902,"R",2654,"R",3248,"R",1458,"R",667,"R",791,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
104586,5,5,1,1,1,3,5,1,3,"R",2168,"R",1604,"R",564,"R",1659,"R",1234,"R",425,"R",681,"R",508,"R",173,"R",678,"R",506,"R",172,"R",3,"R",2,"R",1,"R",396,"R",58,"R",392,"R",58,"R",560,"R",670,"R",570,"R",680,"R",23,"R",29,"R",22,"R",29,"R",24,"R",28
104717,1,3,1,3,3,3,2,1,3,"R",32734,"R",9009,"R",18053,"R",21906,"R",7190,"R",14152,"R",3515,"R",1298,"R",2217,"R",2648,"R",1040,"R",1608,"R",867,"R",258,"R",609,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
105330,1,3,1,3,3,3,2,1,3,"R",36875,"R",13957,"R",22918,"R",29812,"R",10823,"R",18989,"R",5900,"R",2226,"R",3674,"R",5261,"R",1897,"R",3364,"R",639,"R",329,"R",310,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
105589,1,3,1,2,1,3,5,1,3,"R",401,"R",124,"R",277,"R",382,"R",115,"R",267,"R",65,"R",21,"R",44,"R",65,"R",21,"R",44,"A",,"A",,"A",,"R",27,"R",42,"R",29,"R",45,"R",570,"R",615,"R",490,"R",570,"R",19,"R",27,"R",20,"R",30,"R",16,"R",24
105899,1,3,1,3,1,3,1,1,3,"R",599,"R",383,"R",216,"R",386,"R",247,"R",139,"R",153,"R",85,"R",68,"R",152,"R",84,"R",68,"R",1,"R",1,"R",0,"R",74,"R",48,"R",97,"R",63,"R",430,"R",540,"R",420,"R",540,"R",15,"R",21,"R",13,"R",20,"R",15,"R",21
106245,1,3,1,2,3,3,1,1,3,"R",2109,"R",895,"R",1214,"R",1574,"R",669,"R",905,"R",742,"R",322,"R",420,"R",697,"R",300,"R",397,"R",45,"R",22,"R",23,"R",10,"R",1,"R",695,"R",91,"R",540,"R",580,"R",560,"R",580,"R",19,"R",25,"R",18,"R",25,"R",17,"R",24
106342,1,3,3,2,3,3,1,3,3,"R",1650,"R",967,"R",682,"R",1059,"R",595,"R",464,"R",190,"R",106,"R",84,"R",190,"R",106,"R",84,"A",,"A",,"A",,"R",30,"R",16,"R",169,"R",89,"R",510,"R",602,"R",520,"R",632,"R",22,"R",28,"R",21,"R",31,"R",21,"R",27
106397,1,5,1,5,3,3,1,5,3,"R",21715,"R",9036,"R",12679,"R",14324,"R",5945,"R",8379,"R",5066,"R",2283,"R",2783,"R",5032,"R",2270,"R",2762,"R",34,"R",13,"R",21,"R",1191,"R",24,"R",4695,"R",93,"R",560,"R",640,"R",550,"R",640,"R",23,"R",29,"R",23,"R",30,"R",22,"R",28
106412,1,2,1,2,3,3,1,1,3,"R",4393,"R",1678,"R",2715,"R",2051,"R",714,"R",1337,"R",514,"R",197,"R",317,"R",507,"R",194,"R",313,"R",7,"R",3,"R",4,"R",21,"R",4,"R",493,"R",96,"R",448,"R",545,"R",435,"R",515,"R",16,"R",20,"R",15,"R",21,"R",16,"R",19
106458,1,2,1,2,3,3,1,1,3,"R",5683,"R",2348,"R",3335,"R",3752,"R",1525,"R",2227,"R",1427,"R",573,"R",854,"R",1405,"R",562,"R",843,"R",22,"R",11,"R",11,"R",16,"R",1,"R",1381,"R",97,"R",508,"R",605,"R",508,"R",625,"R",21,"R",26,"R",22,"R",28,"R",20,"R",26
106467,1,2,1,2,3,3,2,1,3,"R",5006,"R",2214,"R",2792,"R",4743,"R",2084,"R",2659,"R",1846,"R",909,"R",937,"R",1757,"R",877,"R",880,"R",89,"R",32,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106546,1,3,1,3,1,1,1,1,3,"R",16,"R",6,"R",10,"R",11,"R",6,"R",5,"R",7,"R",4,"R",3,"R",7,"R",4,"R",3,"A",,"A",,"A",,"R",0,"R",0,"R",7,"R",100,"A",,"A",,"A",,"A",,"R",19,"R",26,"R",19,"R",25,"R",17,"R",22
106704,1,3,3,2,3,3,1,1,3,"R",5362,"R",1959,"R",3403,"R",4823,"R",1700,"R",3123,"R",1937,"R",722,"R",1215,"R",1927,"R",718,"R",1209,"R",10,"R",4,"R",6,"R",75,"R",4,"R",1825,"R",94,"R",470,"R",555,"R",500,"R",580,"R",21,"R",27,"R",19,"R",25,"R",21,"R",28
106713,1,1,1,2,3,3,1,1,3,"R",379,"R",230,"R",149,"R",256,"R",148,"R",108,"R",136,"R",89,"R",47,"R",136,"R",89,"R",47,"R",0,"R",0,"R",0,"R",10,"R",7,"R",128,"R",92,"R",420,"R",555,"R",468,"R",535,"R",18,"R",22,"R",17,"R",23,"R",17,"R",22
107044,2,2,1,2,1,3,1,1,3,"R",2023,"R",888,"R",1135,"R",1459,"R",635,"R",824,"R",945,"R",409,"R",536,"R",944,"R",408,"R",536,"R",1,"R",1,"R",0,"R",270,"R",28,"R",850,"R",90,"R",530,"R",650,"R",520,"R",630,"R",22,"R",28,"R",22,"R",31,"R",21,"R",27
107071,1,1,1,3,3,3,1,1,3,"R",2367,"R",931,"R",1436,"R",1886,"R",772,"R",1114,"R",617,"R",281,"R",336,"R",615,"R",280,"R",335,"R",2,"R",1,"R",1,"R",28,"R",5,"R",589,"R",95,"R",476,"R",558,"R",478,"R",565,"R",19,"R",25,"R",19,"R",26,"R",18,"R",25
107080,1,2,1,1,5,3,1,1,3,"R",1465,"R",656,"R",809,"R",1169,"R",524,"R",645,"R",338,"R",168,"R",170,"R",338,"R",168,"R",170,"A",,"A",,"A",,"R",76,"R",22,"R",309,"R",91,"R",560,"R",710,"R",540,"R",700,"R",24,"R",31,"R",25,"R",34,"R",24,"R",29
107141,1,2,1,2,1,3,1,1,3,"R",1198,"R",410,"R",788,"R",908,"R",327,"R",581,"R",326,"R",152,"R",174,"R",326,"R",152,"R",174,"A",,"A",,"A",,"R",63,"R",19,"R",286,"R",87,"R",550,"R",680,"R",530,"R",630,"R",24,"R",29,"R",23,"R",32,"R",22,"R",27
107512,1,2,1,2,3,2,1,1,3,"R",1786,"R",748,"R",1038,"R",1267,"R",519,"R",748,"R",468,"R",196,"R",272,"R",468,"R",196,"R",272,"R",0,"R",0,"R",0,"R",83,"R",18,"R",427,"R",91,"R",540,"R",640,"R",480,"R",620,"R",21,"R",28,"R",21,"R",30,"R",20,"R",27
107558,1,2,1,2,2,3,5,1,3,"R",995,"R",410,"R",585,"R",887,"R",370,"R",517,"R",259,"R",124,"R",135,"R",259,"R",124,"R",135,"A",,"A",,"A",,"R",57,"R",22,"R",183,"R",71,"R",470,"R",590,"R",460,"R",590,"R",18,"R",23,"R",17,"R",24,"R",17,"R",24
107585,3,3,1,3,3,3,2,1,1,"R",1339,"R",586,"R",753,"R",1005,"R",426,"R",579,"R",521,"R",217,"R",304,"R",404,"R",178,"R",226,"R",117,"R",39,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107877,1,1,1,3,3,3,1,1,3,"R",665,"R",336,"R",329,"R",415,"R",207,"R",208,"R",142,"R",93,"R",49,"R",142,"R",93,"R",49,"R",0,"R",0,"R",0,"R",2,"R",1,"R",135,"R",99,"B",,"B",,"B",,"B",,"R",18,"R",22,"R",15,"R",23,"R",17,"R",22
107983,1,1,1,2,3,3,1,1,3,"R",3604,"R",1546,"R",2058,"R",2503,"R",1073,"R",1430,"R",870,"R",424,"R",446,"R",858,"R",421,"R",437,"R",12,"R",3,"R",9,"R",41,"R",5,"R",829,"R",95,"R",460,"R",570,"R",490,"R",570,"R",19,"R",25,"R",18,"R",25,"R",18,"R",24
108852,5,3,5,3,1,1,3,3,3,"R",481,"R",184,"R",297,"R",378,"R",142,"R",236,"R",113,"R",45,"R",68,"R",113,"R",45,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109086,3,3,3,3,1,1,3,3,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109651,2,3,1,2,5,1,2,1,3,"R",813,"R",306,"R",507,"R",572,"R",188,"R",384,"R",226,"R",90,"R",136,"R",226,"R",90,"R",136,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109785,1,2,1,2,1,3,1,2,3,"R",8939,"R",3257,"R",5682,"R",5374,"R",1768,"R",3606,"R",1005,"R",365,"R",640,"R",996,"R",364,"R",632,"R",9,"R",1,"R",8,"R",855,"R",78,"R",458,"R",42,"R",480,"R",610,"R",510,"R",610,"R",21,"R",27,"R",21,"R",28,"R",20,"R",27
110097,1,3,1,2,3,3,1,1,3,"R",3926,"R",1241,"R",2685,"R",2826,"R",894,"R",1932,"R",891,"R",294,"R",597,"R",890,"R",293,"R",597,"R",1,"R",1,"R",0,"R",666,"R",75,"R",386,"R",43,"R",543,"R",658,"R",520,"R",640,"R",21,"R",28,"R",22,"R",29,"R",20,"R",27
110361,1,2,1,2,1,3,1,2,3,"R",5039,"R",1896,"R",3143,"R",3884,"R",1434,"R",2450,"R",1413,"R",584,"R",829,"R",1375,"R",570,"R",805,"R",38,"R",14,"R",24,"R",1085,"R",77,"R",580,"R",41,"R",500,"R",600,"R",480,"R",590,"R",19,"R",25,"R",17,"R",25,"R",17,"R",24
110370,1,3,1,2,1,1,3,1,3,"R",2005,"R",643,"R",1362,"R",1277,"R",380,"R",897,"R",273,"R",87,"R",186,"R",273,"R",87,"R",186,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110404,2,2,1,1,1,3,1,1,3,"R",7339,"R",5381,"R",1958,"R",568,"R",262,"R",306,"R",235,"R",127,"R",108,"R",235,"R",127,"R",108,"A",,"A",,"A",,"R",152,"R",65,"R",131,"R",56,"R",750,"R",790,"R",780,"R",800,"R",34,"R",35,"R",34,"R",36,"R",35,"R",36
110413,1,2,1,1,1,3,1,1,3,"R",5251,"R",2247,"R",3004,"R",3820,"R",1554,"R",2266,"R",585,"R",230,"R",355,"R",585,"R",230,"R",355,"A",,"A",,"A",,"R",445,"R",70,"R",263,"R",41,"R",540,"R",620,"R",520,"R",610,"R",21,"R",27,"R",21,"R",28,"R",20,"R",27
110422,1,3,1,1,3,3,1,3,3,"R",48588,"R",25496,"R",23092,"R",16817,"R",7644,"R",9173,"R",5253,"R",2541,"R",2712,"R",5241,"R",2535,"R",2706,"R",12,"R",6,"R",6,"R",3670,"R",70,"R",3596,"R",68,"R",600,"R",680,"R",600,"R",700,"R",26,"R",31,"R",25,"R",33,"R",26,"R",32
110468,1,3,1,3,3,3,3,1,3,"R",40,"R",11,"R",29,"R",32,"R",9,"R",23,"R",9,"R",3,"R",6,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110486,1,3,1,1,3,3,2,3,3,"R",8882,"R",3627,"R",5255,"R",5429,"R",2039,"R",3390,"R",1436,"R",563,"R",873,"R",1383,"R",540,"R",843,"R",53,"R",23,"R",30,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110495,1,3,1,1,3,3,2,3,3,"R",8069,"R",2856,"R",5213,"R",6218,"R",2035,"R",4183,"R",1421,"R",453,"R",968,"R",1362,"R",432,"R",930,"R",59,"R",21,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110510,1,3,1,1,3,3,1,3,3,"R",15637,"R",6141,"R",9496,"R",8934,"R",3298,"R",5636,"R",2517,"R",994,"R",1523,"R",2483,"R",973,"R",1510,"R",34,"R",21,"R",13,"R",2429,"R",97,"R",1021,"R",41,"R",460,"R",550,"R",450,"R",540,"R",16,"R",21,"R",15,"R",20,"R",16,"R",22
110529,1,3,1,1,3,3,1,3,3,"R",34911,"R",18269,"R",16642,"R",19225,"R",8936,"R",10289,"R",3786,"R",1933,"R",1853,"R",3668,"R",1864,"R",1804,"R",118,"R",69,"R",49,"R",3398,"R",90,"R",978,"R",26,"R",500,"R",610,"R",510,"R",620,"R",20,"R",27,"R",19,"R",26,"R",19,"R",27
110538,1,3,1,1,3,3,1,3,3,"R",23305,"R",9734,"R",13571,"R",15796,"R",6212,"R",9584,"R",2805,"R",1234,"R",1571,"R",2769,"R",1214,"R",1555,"R",36,"R",20,"R",16,"R",2379,"R",85,"R",1188,"R",42,"R",500,"R",590,"R",490,"R",580,"R",19,"R",25,"R",17,"R",24,"R",18,"R",25
110547,1,3,1,1,3,3,2,3,3,"R",17385,"R",7199,"R",10186,"R",9333,"R",3473,"R",5860,"R",1678,"R",610,"R",1068,"R",1635,"R",593,"R",1042,"R",43,"R",17,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110556,1,3,1,1,3,3,1,3,3,"R",17920,"R",7433,"R",10487,"R",10646,"R",4046,"R",6600,"R",3446,"R",1305,"R",2141,"R",3307,"R",1242,"R",2065,"R",139,"R",63,"R",76,"R",3321,"R",96,"R",1298,"R",38,"R",460,"R",560,"R",450,"R",550,"R",16,"R",22,"R",15,"R",22,"R",16,"R",23
110565,1,3,1,1,3,3,1,3,3,"R",45808,"R",19246,"R",26562,"R",20943,"R",7853,"R",13090,"R",4437,"R",1696,"R",2741,"R",4305,"R",1648,"R",2657,"R",132,"R",48,"R",84,"R",4075,"R",92,"R",1695,"R",38,"R",510,"R",590,"R",510,"R",590,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25
110574,1,3,1,1,3,3,2,3,3,"R",15962,"R",6056,"R",9906,"R",11820,"R",4255,"R",7565,"R",1420,"R",512,"R",908,"R",1393,"R",501,"R",892,"R",27,"R",11,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110583,1,3,1,1,3,3,1,3,3,"R",63048,"R",26004,"R",37044,"R",17650,"R",7010,"R",10640,"R",4138,"R",1648,"R",2490,"R",4073,"R",1610,"R",2463,"R",65,"R",38,"R",27,"R",3840,"R",93,"R",1277,"R",31,"R",510,"R",610,"R",510,"R",620,"R",20,"R",26,"R",19,"R",26,"R",19,"R",27
110592,1,3,1,1,3,3,1,3,3,"R",37396,"R",15446,"R",21950,"R",17369,"R",6796,"R",10573,"R",3556,"R",1586,"R",1970,"R",3405,"R",1521,"R",1884,"R",151,"R",65,"R",86,"R",3382,"R",95,"R",1462,"R",41,"R",450,"R",540,"R",440,"R",540,"R",15,"R",20,"R",14,"R",20,"R",16,"R",21
