UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
100654,05,"R",507,"R",207,"R",300,"Z",0,"R",4,"R",453,"R",3,"R",1,"R",30,"R",4,"R",5,"R",7,"R",0,"R",431,"R",67,"R",9,"Z",0
100654,07,"R",332,"R",95,"R",237,"R",1,"R",4,"R",268,"R",1,"Z",0,"R",40,"R",1,"R",4,"R",13,"Z",0,"R",93,"R",203,"R",36,"Z",0
100654,09,"R",8,"R",1,"R",7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",5,"Z",0
100663,02,"R",47,"R",8,"R",39,"R",0,"R",2,"R",10,"R",3,"R",0,"R",30,"R",0,"R",2,"R",0,"R",0,"R",30,"R",12,"R",5,"R",0
100663,05,"R",2441,"R",974,"R",1467,"R",5,"R",153,"R",531,"R",84,"R",1,"R",1528,"R",75,"R",15,"R",49,"R",0,"R",1663,"R",651,"R",127,"R",0
100663,07,"R",1974,"R",647,"R",1327,"R",9,"R",80,"R",268,"R",55,"R",3,"R",1300,"R",58,"R",38,"R",163,"R",0,"R",281,"R",1360,"R",333,"R",0
100663,09,"R",549,"R",229,"R",320,"R",1,"R",57,"R",55,"R",17,"R",0,"R",373,"R",11,"R",4,"R",31,"R",0,"R",4,"R",476,"R",69,"R",0
100663,10,"R",180,"R",59,"R",121,"R",0,"R",4,"R",48,"R",5,"R",0,"R",102,"R",5,"R",6,"R",10,"R",0,"R",13,"R",96,"R",71,"R",0
100690,03,"R",25,"R",8,"R",17,"Z",0,"Z",0,"R",20,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",14,"R",8,"Z",0
100690,05,"R",40,"R",21,"R",19,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"R",21,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",17,"R",17,"Z",0
100690,07,"R",79,"R",35,"R",44,"Z",0,"R",1,"R",42,"R",2,"R",1,"R",27,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",42,"R",37,"Z",0
100690,09,"R",10,"R",7,"R",3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",7,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",8,"Z",0
100706,01,"R",8,"R",2,"R",6,"R",0,"R",0,"R",2,"R",0,"R",0,"R",5,"R",0,"R",1,"R",0,"R",0,"R",5,"R",2,"R",1,"R",0
100706,05,"R",1207,"R",630,"R",577,"R",20,"R",67,"R",123,"R",29,"R",0,"R",869,"R",19,"R",46,"R",34,"R",0,"R",786,"R",367,"R",53,"R",1
100706,07,"R",562,"R",291,"R",271,"R",3,"R",17,"R",31,"R",6,"R",0,"R",374,"R",5,"R",24,"R",102,"R",0,"R",115,"R",361,"R",81,"R",5
100706,09,"R",50,"R",20,"R",30,"R",1,"R",4,"R",6,"R",0,"R",0,"R",27,"R",0,"R",2,"R",10,"Z",0,"Z",0,"R",22,"R",28,"Z",0
100706,10,"R",58,"R",12,"R",46,"R",1,"R",2,"R",10,"R",2,"R",0,"R",37,"R",3,"R",3,"R",0,"Z",0,"R",3,"R",26,"R",28,"R",1
100724,05,"R",650,"R",216,"R",434,"R",2,"R",0,"R",598,"R",8,"R",1,"R",12,"R",6,"R",7,"R",16,"R",0,"R",472,"R",161,"R",17,"R",0
100724,07,"R",144,"R",39,"R",105,"R",0,"R",1,"R",100,"R",1,"R",0,"R",32,"R",1,"R",1,"R",8,"R",0,"R",17,"R",100,"R",27,"R",0
100724,09,"R",32,"R",14,"R",18,"R",0,"R",2,"R",14,"R",0,"R",0,"R",14,"R",0,"R",1,"R",1,"R",0,"R",0,"R",25,"R",7,"R",0
100724,10,"R",2,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0
100751,05,"R",6683,"R",2857,"R",3826,"R",13,"R",73,"R",632,"R",259,"R",7,"R",5354,"R",167,"R",19,"R",159,"R",5,"R",5907,"R",640,"R",131,"R",0
100751,07,"R",1652,"R",670,"R",982,"R",7,"R",14,"R",196,"R",48,"R",2,"R",1232,"R",36,"R",19,"R",98,"R",0,"R",673,"R",767,"R",212,"R",0
100751,09,"R",428,"R",201,"R",227,"R",3,"R",15,"R",54,"R",22,"R",0,"R",261,"R",11,"R",6,"R",56,"R",0,"R",51,"R",278,"R",99,"R",0
100751,10,"R",22,"R",6,"R",16,"R",0,"R",0,"R",4,"R",0,"R",0,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",7,"R",0
100760,01,"R",49,"R",38,"R",11,"R",0,"R",0,"R",5,"R",0,"R",0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",34,"R",11,"R",4,"R",0
100760,02,"R",89,"R",38,"R",51,"R",0,"R",0,"R",18,"R",0,"R",0,"R",71,"R",0,"R",0,"R",0,"R",0,"R",47,"R",31,"R",11,"R",0
100760,03,"R",204,"R",79,"R",125,"R",0,"R",1,"R",43,"R",0,"R",0,"R",158,"R",1,"R",1,"R",0,"R",0,"R",136,"R",51,"R",17,"R",0
100812,05,"R",759,"R",225,"R",534,"R",14,"R",5,"R",62,"R",10,"R",0,"R",635,"R",15,"R",16,"R",2,"R",0,"R",251,"R",377,"R",131,"R",0
100812,07,"R",20,"R",13,"R",7,"R",0,"R",1,"R",1,"R",0,"R",0,"R",18,"R",0,"R",0,"R",0,"R",0,"R",1,"R",12,"R",7,"R",0
100830,05,"R",738,"R",236,"R",502,"R",2,"R",28,"R",181,"R",4,"Z",0,"R",423,"R",11,"R",7,"R",82,"Z",0,"R",444,"R",248,"R",46,"Z",0
100830,07,"R",262,"R",86,"R",176,"Z",0,"R",3,"R",58,"R",4,"Z",0,"R",121,"R",1,"R",46,"R",29,"Z",0,"R",34,"R",156,"R",72,"Z",0
100830,10,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0
100858,01,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0
100858,05,"R",4722,"R",2310,"R",2412,"R",37,"R",113,"R",281,"R",138,"R",1,"R",4033,"R",42,"R",23,"R",54,"Z",0,"R",4321,"R",382,"R",18,"R",1
100858,07,"R",1289,"R",660,"R",629,"R",5,"R",27,"R",92,"R",45,"R",2,"R",832,"R",19,"R",6,"R",261,"Z",0,"R",433,"R",721,"R",134,"R",1
100858,09,"R",525,"R",217,"R",308,"R",1,"R",18,"R",27,"R",7,"R",0,"R",354,"R",7,"R",1,"R",110,"Z",0,"R",18,"R",470,"R",37,"Z",0
100858,10,"R",218,"R",130,"R",88,"R",1,"R",6,"R",18,"R",13,"R",1,"R",143,"R",3,"R",2,"R",31,"Z",0,"R",28,"R",125,"R",65,"Z",0
100937,05,"R",277,"R",130,"R",147,"R",4,"R",18,"R",27,"R",7,"R",0,"R",207,"R",2,"R",0,"R",12,"R",0,"R",267,"R",10,"Z",0,"Z",0
101028,01,"R",18,"R",13,"R",5,"R",0,"R",1,"R",4,"R",2,"R",0,"R",10,"R",0,"R",1,"R",0,"R",0,"R",8,"R",8,"R",2,"R",0
101028,02,"R",37,"R",7,"R",30,"R",0,"R",1,"R",6,"R",0,"R",0,"R",28,"R",0,"R",2,"R",0,"R",0,"R",8,"R",26,"R",3,"R",0
101028,03,"R",228,"R",75,"R",153,"R",0,"R",1,"R",87,"R",6,"R",1,"R",124,"R",5,"R",4,"R",0,"R",0,"R",114,"R",88,"R",26,"R",0
101116,03,"R",44,"R",17,"R",27,"R",0,"R",0,"R",18,"R",1,"R",0,"R",24,"R",0,"R",1,"R",0,"R",0,"R",18,"R",25,"R",1,"R",0
101116,05,"R",53,"R",14,"R",39,"R",0,"R",1,"R",42,"R",2,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",5,"R",35,"R",13,"R",0
101116,07,"R",29,"R",5,"R",24,"R",0,"R",0,"R",21,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",1,"R",12,"R",16,"R",0
101116,09,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
101143,01,"R",67,"R",46,"R",21,"R",0,"R",1,"R",11,"R",3,"R",1,"R",50,"R",1,"R",0,"R",0,"R",0,"R",25,"R",34,"R",8,"R",0
101143,02,"R",3,"R",0,"R",3,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
101143,03,"R",169,"R",81,"R",88,"R",0,"R",3,"R",24,"R",8,"R",0,"R",123,"R",8,"R",3,"R",0,"R",0,"R",92,"R",62,"R",15,"R",0
101161,01,"R",134,"R",121,"R",13,"R",0,"R",3,"R",57,"R",4,"R",0,"R",51,"R",0,"R",18,"R",1,"R",8,"R",62,"R",40,"R",24,"R",0
101161,02,"R",74,"R",12,"R",62,"R",0,"R",1,"R",11,"R",2,"R",0,"R",57,"R",1,"R",2,"R",0,"R",0,"R",40,"R",26,"R",8,"R",0
101161,03,"R",498,"R",190,"R",308,"R",11,"R",5,"R",84,"R",13,"R",0,"R",372,"R",10,"R",2,"R",1,"R",0,"R",345,"R",123,"R",30,"R",0
101189,03,"R",19,"R",3,"R",16,"R",0,"R",0,"R",16,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",5,"R",11,"R",3,"R",0
101189,05,"R",533,"R",160,"R",373,"R",2,"R",0,"R",255,"R",10,"R",0,"R",247,"R",6,"R",3,"R",10,"R",0,"R",175,"R",218,"R",140,"R",0
101189,07,"R",190,"R",63,"R",127,"R",1,"R",3,"R",84,"R",2,"R",0,"R",93,"R",1,"R",4,"R",2,"R",0,"R",10,"R",107,"R",73,"R",0
101189,09,"R",87,"R",45,"R",42,"R",1,"R",1,"R",29,"R",3,"R",0,"R",52,"R",0,"R",1,"R",0,"R",0,"R",3,"R",73,"R",11,"R",0
101240,01,"R",228,"R",139,"R",89,"R",0,"R",1,"R",50,"R",4,"R",0,"R",164,"R",4,"R",2,"R",3,"R",0,"R",101,"R",83,"R",44,"R",0
101240,02,"R",217,"R",113,"R",104,"R",1,"R",0,"R",30,"R",13,"R",0,"R",167,"R",2,"R",2,"R",2,"R",0,"R",122,"R",74,"R",21,"R",0
101240,03,"R",632,"R",210,"R",422,"R",6,"R",9,"R",100,"R",14,"R",0,"R",463,"R",16,"R",5,"R",19,"R",0,"R",341,"R",228,"R",63,"R",0
101277,01,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0
101277,02,"R",37,"R",1,"R",36,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",13,"R",1,"Z",0
101286,01,"R",247,"R",184,"R",63,"R",5,"R",1,"R",68,"R",6,"Z",0,"R",164,"R",1,"R",2,"R",0,"R",4,"R",87,"R",90,"R",66,"Z",0
101286,02,"R",117,"R",32,"R",85,"Z",0,"Z",0,"R",30,"Z",0,"Z",0,"R",86,"R",1,"Z",0,"Z",0,"Z",0,"R",47,"R",55,"R",15,"Z",0
101286,03,"R",538,"R",160,"R",378,"R",5,"R",2,"R",121,"R",20,"Z",0,"R",375,"R",14,"R",1,"Z",0,"R",1,"R",257,"R",216,"R",64,"Z",0
101295,01,"R",404,"R",228,"R",176,"R",6,"R",2,"R",21,"R",25,"R",0,"R",328,"R",5,"R",13,"R",4,"R",4,"R",302,"R",65,"R",33,"R",0
101295,02,"R",311,"R",85,"R",226,"R",2,"R",2,"R",10,"R",11,"R",0,"R",269,"R",3,"R",10,"R",4,"R",0,"R",188,"R",96,"R",27,"R",0
101295,03,"R",921,"R",258,"R",663,"R",10,"R",4,"R",45,"R",39,"R",0,"R",788,"R",8,"R",17,"R",10,"R",0,"R",586,"R",260,"R",75,"R",0
101301,01,"R",10,"R",9,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",8,"R",1,"R",1,"R",0
101301,02,"R",186,"R",84,"R",102,"R",1,"R",1,"R",155,"R",1,"R",0,"R",24,"R",1,"R",2,"R",1,"R",6,"R",129,"R",44,"R",7,"R",0
101301,03,"R",184,"R",67,"R",117,"R",0,"R",0,"R",129,"R",1,"R",0,"R",49,"R",0,"R",4,"R",1,"R",0,"R",125,"R",43,"R",16,"R",0
101365,01,"R",27,"R",25,"R",2,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",7,"R",1,"Z",0
101365,02,"R",93,"R",37,"R",56,"Z",0,"Z",0,"R",37,"R",3,"Z",0,"R",43,"R",6,"R",4,"Z",0,"Z",0,"R",25,"R",53,"R",15,"Z",0
101365,03,"R",116,"R",17,"R",99,"Z",0,"Z",0,"R",81,"R",2,"Z",0,"R",26,"R",4,"R",3,"Z",0,"Z",0,"R",10,"R",74,"R",32,"Z",0
101365,05,"R",12,"R",5,"R",7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",2,"R",1,"R",4,"Z",0,"Z",0,"R",3,"R",6,"R",3,"Z",0
101365,07,"R",6,"R",3,"R",3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0
101435,05,"R",230,"R",101,"R",129,"R",4,"R",2,"R",43,"R",9,"R",0,"R",143,"R",11,"R",18,"R",0,"R",0,"R",137,"R",52,"R",41,"R",0
101453,03,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
101453,05,"R",12,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",7,"R",2,"Z",0
101453,07,"R",9,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"Z",0
101462,01,"R",85,"R",40,"R",45,"R",0,"R",2,"R",43,"R",4,"R",0,"R",33,"R",1,"R",0,"R",2,"R",0,"R",29,"R",37,"R",19,"R",0
101462,02,"R",56,"R",19,"R",37,"R",1,"R",0,"R",21,"R",0,"R",0,"R",28,"R",4,"R",0,"R",2,"R",0,"R",19,"R",30,"R",7,"R",0
101462,03,"R",64,"R",38,"R",26,"R",0,"R",3,"R",29,"R",2,"R",0,"R",29,"R",1,"R",0,"R",0,"R",0,"R",24,"R",27,"R",13,"R",0
101471,01,"R",436,"R",338,"R",98,"R",5,"R",0,"R",262,"R",6,"Z",0,"R",163,"Z",0,"Z",0,"R",0,"Z",0,"R",62,"R",264,"R",110,"Z",0
101471,02,"R",100,"R",83,"R",17,"Z",0,"Z",0,"R",54,"R",2,"Z",0,"R",44,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",49,"R",39,"Z",0
101480,05,"R",1304,"R",486,"R",818,"R",14,"R",14,"R",262,"R",0,"R",2,"R",928,"R",0,"R",54,"R",30,"R",0,"R",780,"R",411,"R",113,"R",0
101480,07,"R",311,"R",113,"R",198,"R",6,"R",1,"R",58,"R",1,"R",0,"R",210,"R",0,"R",13,"R",22,"R",0,"R",27,"R",219,"R",65,"R",0
101480,09,"R",8,"R",5,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",6,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0
101480,10,"R",50,"R",14,"R",36,"R",1,"R",0,"R",12,"R",0,"R",0,"R",35,"R",0,"R",1,"R",1,"R",0,"R",1,"R",25,"R",24,"R",0
101505,01,"R",264,"R",119,"R",145,"R",0,"R",6,"R",77,"R",10,"R",1,"R",165,"R",4,"R",0,"R",1,"R",1,"R",81,"R",104,"R",78,"R",0
101505,02,"R",236,"R",114,"R",122,"R",0,"R",3,"R",67,"R",8,"R",1,"R",152,"R",4,"R",0,"R",1,"R",0,"R",68,"R",90,"R",78,"R",0
101505,03,"R",846,"R",257,"R",589,"R",3,"R",20,"R",171,"R",32,"R",0,"R",573,"R",26,"R",0,"R",21,"R",0,"R",378,"R",340,"R",128,"R",0
101514,01,"R",442,"R",343,"R",99,"R",4,"R",7,"R",62,"R",17,"R",1,"R",331,"R",11,"R",4,"R",5,"R",1,"R",190,"R",167,"R",84,"Z",0
101514,02,"R",112,"R",32,"R",80,"R",3,"R",3,"R",6,"R",4,"Z",0,"R",86,"R",8,"Z",0,"R",2,"Z",0,"R",38,"R",59,"R",15,"Z",0
101514,03,"R",1098,"R",474,"R",624,"R",15,"R",30,"R",124,"R",46,"R",1,"R",817,"R",51,"R",5,"R",9,"R",2,"R",548,"R",426,"R",122,"Z",0
101541,03,"R",17,"R",0,"R",17,"R",0,"R",0,"R",10,"R",0,"R",0,"R",5,"R",0,"R",2,"R",0,"R",0,"R",3,"R",10,"R",4,"R",0
101541,05,"R",50,"R",0,"R",50,"Z",0,"R",2,"R",5,"R",2,"R",0,"R",39,"R",0,"R",2,"Z",0,"R",0,"R",42,"R",6,"R",2,"R",0
101569,01,"R",163,"R",120,"R",43,"R",2,"R",3,"R",118,"R",5,"R",0,"R",30,"R",0,"R",2,"R",3,"R",0,"R",60,"R",52,"R",51,"R",0
101569,02,"R",195,"R",120,"R",75,"R",0,"R",2,"R",139,"R",3,"R",0,"R",51,"R",0,"R",0,"R",0,"R",0,"R",74,"R",64,"R",57,"R",0
101569,03,"R",316,"R",120,"R",196,"R",1,"R",5,"R",241,"R",7,"R",0,"R",59,"R",1,"R",1,"R",1,"R",0,"R",170,"R",95,"R",51,"R",0
101587,03,"R",46,"R",4,"R",42,"R",0,"R",0,"R",31,"R",0,"R",0,"R",12,"R",0,"R",3,"R",0,"R",0,"R",28,"R",12,"R",6,"R",0
101587,05,"R",308,"R",159,"R",149,"R",0,"R",0,"R",106,"R",1,"R",0,"R",158,"R",4,"R",8,"R",31,"R",0,"R",213,"R",86,"R",9,"R",0
101587,07,"R",685,"R",123,"R",562,"R",5,"R",0,"R",151,"R",0,"R",1,"R",470,"R",6,"R",31,"R",21,"R",0,"R",9,"R",495,"R",181,"R",0
101587,10,"R",116,"R",17,"R",99,"R",0,"R",1,"R",36,"R",0,"R",0,"R",75,"R",3,"R",1,"R",0,"R",0,"R",0,"R",61,"R",55,"R",0
101602,01,"R",166,"R",103,"R",63,"R",2,"R",0,"R",20,"R",3,"R",1,"R",139,"R",1,"R",0,"R",0,"R",7,"R",111,"R",41,"R",7,"R",0
101602,02,"R",50,"R",25,"R",25,"R",1,"R",0,"R",4,"R",1,"R",0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",37,"R",11,"R",2,"R",0
101602,03,"R",210,"R",85,"R",125,"R",0,"R",0,"R",37,"R",3,"R",0,"R",167,"R",2,"R",0,"R",1,"R",0,"R",143,"R",49,"R",18,"Z",0
101648,03,"R",109,"R",88,"R",21,"R",1,"R",2,"R",22,"R",7,"R",0,"R",71,"R",6,"R",0,"R",0,"R",0,"R",105,"R",3,"R",1,"R",0
101675,05,"R",291,"R",134,"R",157,"R",0,"R",0,"R",278,"R",1,"R",0,"R",5,"R",2,"R",5,"R",0,"R",0,"R",200,"R",77,"R",14,"R",0
101693,03,"R",14,"R",3,"R",11,"R",0,"R",1,"R",6,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0,"R",0,"R",3,"R",9,"R",2,"R",0
101693,05,"R",283,"R",93,"R",190,"R",2,"R",3,"R",49,"R",7,"R",1,"R",187,"R",8,"R",7,"R",19,"R",0,"R",188,"R",63,"R",32,"R",0
101693,07,"R",28,"R",9,"R",19,"R",1,"R",0,"R",9,"R",0,"R",0,"R",12,"R",0,"R",2,"R",4,"R",0,"R",4,"R",14,"R",10,"R",0
101709,05,"R",509,"R",144,"R",365,"R",3,"R",5,"R",90,"R",24,"R",0,"R",352,"R",0,"R",31,"R",4,"R",0,"R",441,"R",59,"R",9,"R",0
101709,07,"R",142,"R",35,"R",107,"Z",0,"Z",0,"R",22,"R",3,"Z",0,"R",108,"Z",0,"R",7,"R",2,"R",0,"R",47,"R",75,"R",20,"R",0
101709,10,"R",18,"R",3,"R",15,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",15,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",10,"R",8,"R",0
101736,01,"R",266,"R",206,"R",60,"R",5,"R",1,"R",25,"R",14,"R",0,"R",215,"R",1,"R",4,"R",1,"R",11,"R",175,"R",62,"R",18,"R",0
101736,02,"R",153,"R",56,"R",97,"R",1,"R",0,"R",9,"R",9,"R",0,"R",131,"R",0,"R",1,"R",2,"R",0,"R",85,"R",52,"R",16,"R",0
101736,03,"R",351,"R",121,"R",230,"R",5,"R",1,"R",25,"R",20,"R",0,"R",294,"R",1,"R",4,"R",1,"R",0,"R",223,"R",98,"R",30,"R",0
101879,05,"R",1030,"R",390,"R",640,"R",8,"R",2,"R",115,"R",30,"R",2,"R",785,"R",26,"R",34,"R",28,"R",0,"R",794,"R",187,"R",49,"R",0
101879,07,"R",367,"R",134,"R",233,"R",2,"R",5,"R",38,"R",4,"R",0,"R",268,"R",7,"R",2,"R",41,"R",0,"R",46,"R",226,"R",95,"R",0
101879,10,"R",67,"R",16,"R",51,"R",1,"R",0,"R",6,"R",2,"R",0,"R",56,"R",2,"R",0,"R",0,"R",0,"R",25,"R",25,"R",17,"R",0
101897,01,"R",215,"R",93,"R",122,"R",5,"R",0,"R",5,"R",16,"R",0,"R",185,"R",4,"R",0,"R",0,"R",1,"R",118,"R",65,"R",31,"R",0
101897,02,"R",71,"R",33,"R",38,"R",4,"R",0,"R",1,"R",6,"R",0,"R",60,"R",0,"R",0,"R",0,"R",0,"R",36,"R",24,"R",11,"R",0
101897,03,"R",547,"R",205,"R",342,"R",16,"R",3,"R",8,"R",37,"R",0,"R",476,"R",6,"R",0,"R",1,"R",0,"R",303,"R",193,"R",51,"R",0
101912,03,"R",4,"R",1,"R",3,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
101912,05,"R",306,"R",125,"R",181,"R",3,"Z",0,"R",264,"R",6,"Z",0,"R",2,"Z",0,"R",6,"R",25,"Z",0,"R",225,"R",60,"R",21,"Z",0
101912,07,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0
101912,10,"R",37,"R",5,"R",32,"Z",0,"R",4,"R",14,"R",5,"Z",0,"R",10,"Z",0,"R",1,"R",3,"Z",0,"R",10,"R",24,"R",3,"Z",0
101994,01,"R",17,"R",6,"R",11,"R",0,"R",0,"R",10,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",9,"R",5,"R",3,"R",0
101994,02,"R",85,"R",13,"R",72,"R",2,"R",0,"R",49,"R",0,"R",0,"R",33,"R",1,"R",0,"R",0,"R",0,"R",26,"R",54,"R",5,"R",0
101994,03,"R",18,"R",16,"R",2,"R",0,"R",0,"R",5,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",12,"R",4,"R",2,"R",0
102030,01,"R",207,"R",162,"R",45,"R",1,"R",0,"R",164,"R",3,"R",1,"R",37,"R",0,"R",0,"R",1,"R",0,"R",71,"R",80,"R",56,"R",0
102030,02,"R",131,"R",39,"R",92,"R",1,"R",3,"R",69,"R",2,"R",0,"R",52,"R",0,"R",1,"R",3,"R",0,"R",34,"R",81,"R",16,"R",0
102030,03,"R",275,"R",95,"R",180,"R",3,"R",9,"R",159,"R",6,"R",0,"R",85,"R",4,"R",2,"R",7,"R",0,"R",109,"R",131,"R",35,"R",0
102049,02,"R",14,"R",2,"R",12,"R",0,"R",0,"R",4,"R",0,"R",0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",3,"R",10,"R",1,"R",0
102049,05,"R",803,"R",264,"R",539,"R",2,"R",12,"R",63,"R",30,"R",0,"R",655,"R",16,"R",5,"R",20,"R",0,"R",689,"R",97,"R",17,"R",0
102049,07,"R",451,"R",147,"R",304,"R",3,"R",12,"R",48,"R",12,"R",0,"R",350,"R",6,"R",7,"R",13,"R",0,"R",81,"R",297,"R",73,"R",0
102049,09,"R",355,"R",146,"R",209,"R",1,"R",10,"R",39,"R",8,"R",0,"R",283,"R",6,"R",5,"R",3,"R",0,"R",32,"R",272,"R",51,"R",0
102049,10,"R",10,"R",3,"R",7,"R",0,"R",0,"R",8,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",5,"R",0
102058,03,"R",13,"R",2,"R",11,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",1,"R",1
102058,05,"R",20,"R",8,"R",12,"R",0,"R",0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",9,"R",7,"R",0
102058,07,"R",4,"R",1,"R",3,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0
102067,01,"R",74,"R",61,"R",13,"R",0,"R",0,"R",26,"R",2,"R",0,"R",45,"R",0,"R",1,"R",0,"R",0,"R",52,"R",20,"R",2,"R",0
102067,02,"R",90,"R",31,"R",59,"R",0,"R",0,"R",30,"R",0,"R",1,"R",56,"R",0,"R",3,"R",0,"R",0,"R",55,"R",28,"R",7,"R",0
102067,03,"R",535,"R",231,"R",304,"R",0,"R",2,"R",146,"R",13,"R",1,"R",347,"R",13,"R",11,"R",2,"R",0,"R",353,"R",149,"R",33,"R",0
102076,01,"R",69,"R",18,"R",51,"R",2,"R",1,"R",2,"R",12,"R",0,"R",46,"R",0,"R",0,"R",6,"R",7,"R",35,"R",23,"R",4,"R",0
102076,02,"R",5,"R",3,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",1,"R",0
102076,03,"R",412,"R",150,"R",262,"R",8,"R",1,"R",26,"R",34,"R",0,"R",335,"R",0,"R",5,"R",3,"R",0,"R",294,"R",92,"R",26,"R",0
102094,01,"R",106,"R",39,"R",67,"R",0,"R",5,"R",27,"R",1,"R",0,"R",67,"R",3,"R",2,"R",1,"R",0,"R",83,"R",19,"R",4,"R",0
102094,02,"R",18,"R",13,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0,"R",2,"R",0,"R",15,"R",0,"R",3,"R",0
